min_price,max_price,average_price,volatility,fd,return_price
131.96249999999998,132.005,131.9857,0.00032200458079942134,0.0,0
132.0025,132.051,132.02964999999998,0.0003673417296795834,54445.21649485658,0.0003329906194380667
132.029,132.04700000000003,132.037275,0.0001363251400032991,146708.08333309612,5.775217915080928e-05
132.02999999999997,132.04700000000003,132.035075,0.00012875366640305804,155335.3823524592,-1.6661961555839192e-05
132.02749999999997,132.048,132.03439999999995,0.00015526256793704397,128814.04878031916,-5.112277931132578e-06
132.041,132.067,132.05425000000002,0.0001968887786649082,101580.19230765146,0.00015033960846625057
132.0455,132.05900000000003,132.05255000000002,0.00010223202808292476,195633.40740709112,-1.2873497066543413e-05
132.03300000000002,132.058,132.04845000000003,0.00018932444871543177,105638.7600000961,-3.104824556582964e-05
132.02999999999997,132.041,132.03760000000003,8.330960271940795e-05,240068.36363583768,-8.216681074260932e-05
132.01799999999997,132.043,132.03005000000002,0.0001893508333900813,105624.03999985592,-5.718068186644598e-05
132.0115,132.02800000000002,132.020375,0.00012498070847024735,160024.696969622,-7.327877252197998e-05
132.01749999999998,132.04,132.03260000000003,0.0001704124587413105,117362.31111106963,9.259934309404318e-05
132.01999999999998,132.037,132.03084999999996,0.00012875778653265,155330.41176448355,-1.3254302347089312e-05
132.024,132.04899999999998,132.03950000000003,0.00018933728164660768,105631.6000000961,6.551499138325619e-05
132.04399999999998,132.055,132.04865,8.330263126525036e-05,240088.4545449285,6.929744508254649e-05
132.04500000000002,132.05,132.04834999999997,3.786491841810559e-05,528193.4000004802,-2.2718899438834145e-06
132.047,132.09300000000002,132.06464999999997,0.0003483142536630408,57419.41304345243,0.00012343963404314476
132.0975,132.12,132.10880000000003,0.00017031416529412086,117430.04444440293,0.00033430596302688693
132.095,132.114,132.10330000000002,0.0001438268385423033,139056.10526311796,-4.163235151641715e-05
132.09300000000002,132.11849999999998,132.10770000000002,0.0001930243278776743,103613.88235308163,3.330726787297483e-05
132.11599999999999,132.13799999999998,132.12759999999997,0.00016650571114582694,120116.00000004715,0.00015063467155926614
132.128,132.139,132.1326,8.324970522054437e-05,240241.09090856454,3.7842207078792584e-05
132.1205,132.12849999999997,132.12535,6.0548562406694516e-05,330313.37500076985,-5.4869123895231686e-05
132.12,132.14,132.128925,0.00015136731037493727,132128.9250001202,2.7057638825646223e-05
132.125,132.13799999999998,132.13009999999997,9.83878767970115e-05,203277.07692343954,8.892829484239324e-06
132.075,132.12599999999998,132.104975,0.0003860566189879505,51805.87254903208,-0.00019015349265590742
132.0765,132.091,132.08470000000003,0.00010977804393694484,182185.79310347117,-0.00015347643039158535
132.084,132.09500000000003,132.08762500000003,8.327805121807663e-05,240159.31818129204,2.2144881276974007e-05
132.07799999999997,132.107,132.093725,0.00021954108720928858,91099.12068957732,4.618146476609844e-05
132.098,132.10899999999998,132.10234999999997,8.326876849630048e-05,240186.0909098058,6.529454748866061e-05
132.0685,132.094,132.0852,0.00019305720852899388,103596.23529414258,-0.00012982357997406313
132.072,132.08300000000003,132.07779999999997,8.328424610361547e-05,240141.45454492833,-5.602444482817364e-05
132.063,132.075,132.06787499999996,9.086236906590993e-05,220113.1249999916,-7.514510387067118e-05
132.06900000000002,132.08499999999998,132.07559999999998,0.0001211427394610565,165094.50000038472,5.8492650086343604e-05
132.075,132.086,132.081025,8.328221256629483e-05,240147.318181292,4.107496009884398e-05
132.046,132.087,132.06889999999996,0.00031044401823591196,64423.853658541564,-9.179971157896709e-05
132.06400000000002,132.10000000000002,132.086575,0.00027254851600173115,73381.43055555278,0.00013383165908138742
132.0875,132.09300000000002,132.0901,4.16382454098532e-05,480327.63636258396,2.6687042191806588e-05
132.086,132.1105,132.09777499999998,0.0001854686803013078,107834.91836739496,5.810427882163517e-05
132.075,132.10250000000002,132.08339999999998,0.00020820178765864472,96060.65454534335,-0.00010882090936051829
132.05399999999997,132.079,132.0668,0.00018929814306119407,105653.43999985587,-0.00012567817000457763
132.05700000000002,132.1055,132.0894,0.0003671755644282584,54469.85567011433,0.00017112552132717137
132.0475,132.0965,132.0722,0.00037100919042749473,53907.02040818728,-0.0001302148393436759
132.038,132.074,132.05075,0.00027262245765360184,73361.527777775,-0.0001624111660138601
132.05,132.066,132.059425,0.00012115757735573309,165074.28125009147,6.569443944855193e-05
132.03500000000003,132.0675,132.04779999999997,0.00024612299485466966,81260.18461545851,-8.802855229785942e-05
132.054,132.07999999999998,132.07135,0.0001968632863977088,101593.34615391634,0.00017834450857968562
132.02800000000002,132.08,132.064925,0.0003937457277168219,50794.20192308424,-4.864794673490678e-05
132.028,132.043,132.03437499999998,0.00011360677853789803,176045.83333315986,-0.00023132561503370547
132.034,132.058,132.05114999999998,0.00018174775456329545,110042.62499999582,0.00012705024733139037
132.05599999999998,132.096,132.079875,0.0003028470461530984,66039.93749996621,0.00021752934374300075
132.09300000000002,132.113,132.10202499999997,0.00015139813337442643,132102.0250001201,0.00016770155180705713
132.094,132.125,132.10977499999998,0.00023465334037550147,85232.11290320955,5.866677668276236e-05
132.106,132.125,132.11355,0.0001438156797694518,139066.89473680215,2.857472128779824e-05
132.096,132.11700000000002,132.1103,0.0001589580827536915,125819.33333324341,-2.4600050486936522e-05
132.09,132.1,132.09570000000002,7.570269130630976e-05,264191.40000024036,-0.00011051371467609323
132.084,132.101,132.093775,0.0001286964506843408,155404.441176508,-1.45727680766927e-05
132.0845,132.10500000000002,132.092275,0.00015519454108899882,128870.51219495328,-1.1355569177979442e-05
