min_price,max_price,average_price,volatility,fd,return_price
19.582155,19.589399999999998,19.583340999999997,0.0003699573019740352,0.0,0
19.586080000000003,19.589855,19.587697249999994,0.0001927230113788603,103775.87947026959,0.00022244672142496908
19.58592,19.590600000000002,19.5884555,0.00023891623308435226,83711.34829059003,3.871052274937874e-05
19.58923,19.5902,19.589627,4.95160015042045e-05,403909.83505204396,5.9805633986898936e-05
19.589550000000003,19.5904,19.589982000000003,4.3389524298503315e-05,460940.752943214,1.8121835602206604e-05
19.589010000000002,19.59165,19.59059,0.00013475857541807223,148413.56060608695,3.103627149816509e-05
19.5895,19.5914,19.5904775,9.698589531567695e-05,206215.55263167396,-5.7425529297577e-06
19.587519999999998,19.5914,19.5887055,0.00019807332342621243,100972.70876282606,-9.045210868387443e-05
19.5878,19.5897,19.589061499999996,9.699290596433755e-05,206200.64736851602,1.8173737922420153e-05
19.585459999999998,19.5879,19.586263,0.0001245771079456837,160543.13934402866,-0.00014286034070582003
19.58501,19.589019999999998,19.58616,0.0002047364057067544,97686.58354121036,-5.258787753401356e-06
19.58592,19.5914,19.589543499999998,0.00027974107717204324,71494.68430658763,0.00017274953334386154
19.58856,19.59138,19.589306,0.00014395609522868357,138931.2482269591,-1.212381493204403e-05
19.591070000000002,19.5916,19.59123375,2.7052915950109522e-05,739291.8396258511,9.840828460181881e-05
19.58965,19.5916,19.590930499999995,9.953585410354985e-05,200932.62051273964,-1.547886181518845e-05
19.58856,19.5913,19.589684,0.0001398695354146243,142990.39416062052,-6.362638058447719e-05
19.5885,19.5893,19.588798,4.0839667650954806e-05,489719.9499989666,-4.522788626900373e-05
19.58853,19.5898,19.58899075,6.483233445815265e-05,308488.0433066837,9.839807424634978e-06
19.589,19.5895,19.58916,2.5524320593756313e-05,783566.3999962586,8.640057170837678e-06
19.589010000000002,19.5899,19.5893685,4.543280708606207e-05,440210.5280907379,1.0643641687514408e-05
19.589,19.590200000000003,19.589552,6.125714360411655e-05,326492.533332161,9.36732595551064e-06
19.58902,19.589399999999998,19.589232000000003,1.9398412352065263e-05,1031012.2105364302,-1.6335238294298087e-05
19.5845,19.5893,19.587468250000004,0.0002450546409949138,81614.45104161528,-9.003670996384694e-05
19.5801,19.5857,19.583542,0.0002859543998729957,69941.22142860133,-0.00020044703837632485
19.5805,19.581670000000003,19.5810145,5.975175596759258e-05,334718.19658065535,-0.00012906245458573848
19.5808,19.5819,19.581232500000006,5.6176239161706944e-05,356022.4090905891,1.1133233163551305e-05
19.5811,19.58144,19.581258000000002,1.7363542219878785e-05,1151838.705877816,1.3022673621803333e-06
19.58097,19.589599999999997,19.5863985,0.00044061188686611195,45391.42178449073,0.00026252143759096313
19.58862,19.589399999999998,19.589122500000002,3.98180163505993e-05,502285.1923084054,0.0001390761042669797
19.58853,19.589399999999998,19.588935999999997,4.441282568890104e-05,450320.36781658966,-9.5205898071849e-06
19.58654,19.589199999999998,19.588820000000005,0.00013579174243261074,147284.36090232353,-5.9217100914181995e-06
19.58829,19.589100000000002,19.5888535,4.135004634147219e-05,483675.3950609463,1.7101591618882772e-06
19.5885,19.588900000000002,19.588744000000005,2.0419890116621075e-05,979437.1999935837,-5.589913671749361e-06
19.588639999999998,19.58916,19.588869000000003,2.6545687757758256e-05,753418.0384591764,6.381215661251385e-06
19.585250000000002,19.589100000000002,19.5873875,0.00019655505360272824,101752.66233766473,-7.56296854098178e-05
19.579774999999998,19.58677,19.585235249999993,0.00035715680259717163,55997.813438142766,-0.00010987938029026566
19.580125000000002,19.585,19.581428250000005,0.000248960389291236,80334.06461541087,-0.00019438112187024573
19.58127,19.581719999999997,19.581585000000008,2.298077504947504e-05,870292.6666721308,8.005034055784372e-06
19.58127,19.582099999999997,19.581844499999995,4.2386201156739856e-05,471851.6747005007,1.325224694466084e-05
19.58155,19.59,19.587680999999996,0.0004313935886540039,46361.37514792983,0.00029805670247258433
19.58793,19.590069999999997,19.589789500000002,0.0001092405816814491,183082.14486005742,0.00010764418718099504
19.5897,19.595550000000003,19.590409500000003,0.0002986155036729759,66975.75897433204,3.164914048726236e-05
19.593449999999997,19.5962,19.595168500000007,0.0001403407171519077,142510.3163635083,0.00024292498837267845
19.593670000000003,19.59515,19.594460499999997,7.553155137888392e-05,264790.0067572467,-3.613135554359457e-05
19.5935,19.5962,19.594550500000004,0.00013779341353101272,145144.81851847487,4.593134881526897e-06
19.59373,19.596780000000003,19.595775,0.0001556457960964429,128496.88524582692,6.249186476595841e-05
19.59335,19.595010000000002,19.594194500000004,8.471897122390536e-05,236074.6325299634,-8.065514122282818e-05
19.59435,19.595399999999998,19.594727499999998,5.358584343667598e-05,373232.90476214315,2.720193473600955e-05
19.59435,19.59662,19.595834250000003,0.00011584094716472102,172650.52202621262,5.648203068939149e-05
19.596249999999998,19.596815,19.596462,2.883173503470693e-05,693680.0707943692,3.2034869859957155e-05
19.595799999999997,19.5965,19.5962165,3.5721181178107584e-05,559891.8999984632,-1.2527771594604387e-05
19.595799999999997,19.5965,19.596155499999995,3.572129237298211e-05,559890.1571413203,-3.1128457886685383e-06
19.5957,19.596600000000002,19.5960815,4.592754934201795e-05,435468.47777707374,-3.776250907702604e-06
19.592640000000003,19.5967,19.594927749999997,0.00020719647715952984,96526.73768483575,-5.8876566726048736e-05
19.592489999999998,19.59326,19.592928500000003,3.929989332645316e-05,508907.2337643674,-0.00010202895491633952
19.5925,19.593429999999998,19.593042,4.7465829961308034e-05,421355.7419369488,5.792906353823377e-06
